Gene_combination	cell_line	condition	Class_label_sum	Correlation_dep	Class_label_dep	Label_Agreement	Correlation_corr	Class_label_corr	Class_label_exp
ZNF3_ZNF514	Meljuso	2CP sel	no GI	0.1346918301109345	no GI	Agree	0.3140756245866787	no GI	no GI
ZNF3_ZNF517	Meljuso	2CP sel	no GI	-0.0695587270412553	no GI	Agree	0.3368771554675965	no GI	no GI
ZNF3_ZNF517	Meljuso	2CP sel	no GI	-0.0695587270412553	no GI	Agree	0.3368771554675965	no GI	no GI
ZNF3_ZNF519	Meljuso	2CP sel	no GI	-0.0564852474206642	no GI	Agree	0.4155711705708789	no GI	no GI
ZNF3_ZNF519	Meljuso	2CP sel	no GI	-0.0564852474206642	no GI	Agree	0.4155711705708789	no GI	no GI
ZNF3_ZNF577	Meljuso	2CP sel	no GI	0.1307121309239743	no GI	Agree	0.1658644804502107	no GI	no GI
ZNF3_ZNF577	Meljuso	2CP sel	no GI	0.1307121309239743	no GI	Agree	0.1658644804502107	no GI	no GI
ZNF3_ZNF605	Meljuso	2CP sel	no GI	-0.0609884312449457	no GI	Agree	0.3080289274723414	no GI	no GI
ZNF3_ZNF605	Meljuso	2CP sel	no GI	-0.0609884312449457	no GI	Agree	0.3080289274723414	no GI	no GI
ZNF3_ZNF606	Meljuso	2CP sel	no GI	0.0045311817303341	no GI	Agree	0.3210734941945394	no GI	no GI
ZNF3_ZNF606	Meljuso	2CP sel	no GI	0.0045311817303341	no GI	Agree	0.3210734941945394	no GI	no GI
ZNF3_ZNF616	Meljuso	2CP sel	no GI	-0.0697125522520039	no GI	Agree	0.473301808247895	no GI	no GI
ZNF3_ZNF616	Meljuso	2CP sel	no GI	-0.0697125522520039	no GI	Agree	0.473301808247895	no GI	no GI
ZNF3_ZNF623	Meljuso	2CP sel	no GI	-0.0169152274900503	no GI	Agree	0.4302122333678507	no GI	no GI
ZNF3_ZNF623	Meljuso	2CP sel	no GI	-0.0169152274900503	no GI	Agree	0.4302122333678507	no GI	no GI
ZNF3_ZNF655	Meljuso	2CP sel	no GI	0.1658935289520944	no GI	Agree	0.2209330665956809	no GI	no GI
ZNF3_ZNF655	Meljuso	2CP sel	no GI	0.1658935289520944	no GI	Agree	0.2209330665956809	no GI	no GI
ZNF3_ZNF672	Meljuso	2CP sel	GI	0.0305727800491919	no GI	Disagree	0.3329033363811399	no GI	no GI
ZNF3_ZNF672	Meljuso	2CP sel	GI	0.0305727800491919	no GI	Disagree	0.3329033363811399	no GI	no GI
ZNF3_ZNF695	Meljuso	2CP sel	GI	0.0244006828938444	no GI	Disagree	0.2145861691747738	no GI	no GI
ZNF3_ZNF695	Meljuso	2CP sel	GI	0.0244006828938444	no GI	Disagree	0.2145861691747738	no GI	no GI
ZNF3_ZNF696	Meljuso	2CP sel	no GI	0.0965175795604565	no GI	Agree	0.3727087576965204	no GI	no GI
ZNF3_ZNF696	Meljuso	2CP sel	no GI	0.0965175795604565	no GI	Agree	0.3727087576965204	no GI	no GI
ZNF3_ZNF7	Meljuso	2CP sel	no GI	0.065197762579408	no GI	Agree	0.4138783088321232	no GI	no GI
ZNF3_ZNF7	Meljuso	2CP sel	no GI	0.065197762579408	no GI	Agree	0.4138783088321232	no GI	no GI
ZNF3_ZNF736	Meljuso	2CP sel	no GI	0.0150265416694832	no GI	Agree	0.3794052091057237	no GI	no GI
ZNF3_ZNF736	Meljuso	2CP sel	no GI	0.0150265416694832	no GI	Agree	0.3794052091057237	no GI	no GI
ZNF3_ZNF74	Meljuso	2CP sel	no GI	-0.022932428518538	no GI	Agree	0.3889243947951356	no GI	no GI
ZNF3_ZNF74	Meljuso	2CP sel	no GI	-0.022932428518538	no GI	Agree	0.3889243947951356	no GI	no GI
ZNF3_ZNF789	Meljuso	2CP sel	no GI	0.205479277207118	GI	Disagree	0.491146641736362	no GI	no GI
ZNF3_ZNF789	Meljuso	2CP sel	no GI	0.205479277207118	GI	Disagree	0.491146641736362	no GI	no GI
ZNF3_ZNF83	Meljuso	2CP sel	no GI	-0.0369282804582675	no GI	Agree	0.1917240382269162	no GI	no GI
ZNF3_ZNF83	Meljuso	2CP sel	no GI	-0.0369282804582675	no GI	Agree	0.1917240382269162	no GI	no GI
ZNF3_ZNF841	Meljuso	2CP sel	no GI	-0.0726687368398518	no GI	Agree	0.2161571278453725	no GI	no GI
ZNF3_ZNF841	Meljuso	2CP sel	no GI	-0.0726687368398518	no GI	Agree	0.2161571278453725	no GI	no GI
ZNF417_ZNF587	Meljuso	2CP sel	no GI	0.3543843117055487	GI	Disagree	0.754218548776161	GI	GI
ZNF417_ZNF587	Meljuso	2CP sel	no GI	0.3543843117055487	GI	Disagree	0.754218548776161	GI	GI
ZNF419_ZNF773	Meljuso	2CP sel	GI	0.1082625202244785	no GI	Disagree	0.8050589470881988	GI	GI
ZNF419_ZNF773	Meljuso	2CP sel	GI	0.1082625202244785	no GI	Disagree	0.8050589470881988	GI	GI
ZNF41_ZNF432	Meljuso	2CP sel	no GI	-0.0305078937495033	no GI	Agree	0.3251975529974947	no GI	no GI
ZNF41_ZNF432	Meljuso	2CP sel	no GI	-0.0305078937495033	no GI	Agree	0.3251975529974947	no GI	no GI
ZNF41_ZNF436	Meljuso	2CP sel	no GI	0.0009478046248797	no GI	Agree	0.3962599935567239	no GI	no GI
ZNF41_ZNF436	Meljuso	2CP sel	no GI	0.0009478046248797	no GI	Agree	0.3962599935567239	no GI	no GI
ZNF41_ZNF45	Meljuso	2CP sel	no GI	0.1338042109318525	no GI	Agree	0.4727843137994636	no GI	no GI
ZNF41_ZNF45	Meljuso	2CP sel	no GI	0.1338042109318525	no GI	Agree	0.4727843137994636	no GI	no GI
ZNF41_ZNF510	Meljuso	2CP sel	no GI	0.0071369066687728	no GI	Agree	0.5059659764809602	no GI	no GI
ZNF41_ZNF510	Meljuso	2CP sel	no GI	0.0071369066687728	no GI	Agree	0.5059659764809602	no GI	no GI
ZNF41_ZNF517	Meljuso	2CP sel	no GI	-0.0392179603041915	no GI	Agree	0.2543600762667402	no GI	no GI
ZNF41_ZNF517	Meljuso	2CP sel	no GI	-0.0392179603041915	no GI	Agree	0.2543600762667402	no GI	no GI
ZNF41_ZNF605	Meljuso	2CP sel	no GI	-0.0325055593807283	no GI	Agree	0.3870214148952831	no GI	no GI
ZNF41_ZNF605	Meljuso	2CP sel	no GI	-0.0325055593807283	no GI	Agree	0.3870214148952831	no GI	no GI
ZNF41_ZNF623	Meljuso	2CP sel	no GI	0.0630199802744493	no GI	Agree	0.4233670550397268	no GI	no GI
ZNF41_ZNF623	Meljuso	2CP sel	no GI	0.0630199802744493	no GI	Agree	0.4233670550397268	no GI	no GI
ZNF41_ZNF7	Meljuso	2CP sel	no GI	-0.1005993136458169	no GI	Agree	0.3358444566348311	no GI	no GI
ZNF41_ZNF7	Meljuso	2CP sel	no GI	-0.1005993136458169	no GI	Agree	0.3358444566348311	no GI	no GI
ZNF41_ZNF814	Meljuso	2CP sel	GI	-0.0202692617448213	no GI	Disagree	0.2929109038107458	no GI	no GI
ZNF41_ZNF814	Meljuso	2CP sel	GI	-0.0202692617448213	no GI	Disagree	0.2929109038107458	no GI	no GI
ZNF41_ZNF83	Meljuso	2CP sel	no GI	0.0172597570042381	no GI	Agree	0.2585649345057429	no GI	no GI
ZNF41_ZNF83	Meljuso	2CP sel	no GI	0.0172597570042381	no GI	Agree	0.2585649345057429	no GI	no GI
ZNF420_ZNF473	Meljuso	2CP sel	no GI	0.0170251698499731	no GI	Agree	0.4504445660227721	no GI	no GI
ZNF420_ZNF473	Meljuso	2CP sel	no GI	0.0170251698499731	no GI	Agree	0.4504445660227721	no GI	no GI
ZNF420_ZNF594	Meljuso	2CP sel	no GI	0.0722656144657019	no GI	Agree	0.4298584319226863	no GI	no GI
ZNF420_ZNF594	Meljuso	2CP sel	no GI	0.0722656144657019	no GI	Agree	0.4298584319226863	no GI	no GI
ZNF420_ZNF84	Meljuso	2CP sel	no GI	-0.0398142253115513	no GI	Agree	0.5721901211400362	no GI	no GI
ZNF420_ZNF84	Meljuso	2CP sel	no GI	-0.0398142253115513	no GI	Agree	0.5721901211400362	no GI	no GI
ZNF420_ZNF845	Meljuso	2CP sel	no GI	0.0803752076441391	no GI	Agree	0.4793567206981564	no GI	no GI
ZNF420_ZNF845	Meljuso	2CP sel	no GI	0.0803752076441391	no GI	Agree	0.4793567206981564	no GI	no GI
ZNF420_ZNF91	Meljuso	2CP sel	GI	0.1430322987173934	no GI	Disagree	0.5279924515097216	no GI	no GI
ZNF420_ZNF91	Meljuso	2CP sel	GI	0.1430322987173934	no GI	Disagree	0.5279924515097216	no GI	no GI
ZNF429_ZNF436	Meljuso	2CP sel	no GI	-0.0721452278209769	no GI	Agree	0.1927348035957077	no GI	no GI
ZNF429_ZNF436	Meljuso	2CP sel	no GI	-0.0721452278209769	no GI	Agree	0.1927348035957077	no GI	no GI
ZNF429_ZNF493	Meljuso	2CP sel	no GI	0.122754827379314	no GI	Agree	0.729936362953625	GI	no GI
ZNF429_ZNF493	Meljuso	2CP sel	no GI	0.122754827379314	no GI	Agree	0.729936362953625	GI	no GI
ZNF429_ZNF506	Meljuso	2CP sel	no GI	0.1633919978449811	no GI	Agree	0.517577707467171	no GI	no GI
ZNF429_ZNF506	Meljuso	2CP sel	no GI	0.1633919978449811	no GI	Agree	0.517577707467171	no GI	no GI
ZNF429_ZNF519	Meljuso	2CP sel	no GI	0.1949050517502972	no GI	Agree	0.3424777900948529	no GI	no GI
ZNF429_ZNF519	Meljuso	2CP sel	no GI	0.1949050517502972	no GI	Agree	0.3424777900948529	no GI	no GI
ZNF429_ZNF678	Meljuso	2CP sel	no GI	0.5579657101831023	GI	Disagree	0.406576183340794	no GI	no GI
ZNF429_ZNF678	Meljuso	2CP sel	no GI	0.5579657101831023	GI	Disagree	0.406576183340794	no GI	no GI
ZNF429_ZNF695	Meljuso	2CP sel	no GI	-0.0412438197983934	no GI	Agree	0.2796626070208421	no GI	no GI
ZNF429_ZNF695	Meljuso	2CP sel	no GI	-0.0412438197983934	no GI	Agree	0.2796626070208421	no GI	no GI
ZNF429_ZNF7	Meljuso	2CP sel	no GI	-0.0618282482612604	no GI	Agree	0.2408723078278628	no GI	no GI
ZNF429_ZNF7	Meljuso	2CP sel	no GI	-0.0618282482612604	no GI	Agree	0.2408723078278628	no GI	no GI
ZNF429_ZNF708	Meljuso	2CP sel	no GI	0.1352075185889327	no GI	Agree	0.6815658616198209	GI	no GI
ZNF429_ZNF708	Meljuso	2CP sel	no GI	0.1352075185889327	no GI	Agree	0.6815658616198209	GI	no GI
ZNF429_ZNF714	Meljuso	2CP sel	no GI	0.0954412981377763	no GI	Agree	0.4181630114068871	no GI	no GI
ZNF429_ZNF714	Meljuso	2CP sel	no GI	0.0954412981377763	no GI	Agree	0.4181630114068871	no GI	no GI
ZNF429_ZNF718	Meljuso	2CP sel	no GI	-0.4255618862556835	GI	Disagree	0.3769801312245969	no GI	no GI
ZNF429_ZNF718	Meljuso	2CP sel	no GI	-0.4255618862556835	GI	Disagree	0.3769801312245969	no GI	no GI
ZNF429_ZNF736	Meljuso	2CP sel	no GI	0.0672890317270619	no GI	Agree	0.6561758762187696	GI	no GI
ZNF429_ZNF736	Meljuso	2CP sel	no GI	0.0672890317270619	no GI	Agree	0.6561758762187696	GI	no GI
ZNF429_ZNF738	Meljuso	2CP sel	no GI	0.1023359521190093	no GI	Agree	0.6247535600662018	GI	no GI
ZNF429_ZNF738	Meljuso	2CP sel	no GI	0.1023359521190093	no GI	Agree	0.6247535600662018	GI	no GI
ZNF429_ZNF83	Meljuso	2CP sel	no GI	0.1418850611125955	no GI	Agree	0.4541564188451258	no GI	no GI
ZNF429_ZNF83	Meljuso	2CP sel	no GI	0.1418850611125955	no GI	Agree	0.4541564188451258	no GI	no GI
ZNF429_ZNF85	Meljuso	2CP sel	GI	0.0951752385155869	no GI	Disagree	0.6688446180573807	GI	no GI
ZNF429_ZNF85	Meljuso	2CP sel	GI	0.0951752385155869	no GI	Disagree	0.6688446180573807	GI	no GI
ZNF429_ZNF93	Meljuso	2CP sel	no GI	0.1251433165201033	no GI	Agree	0.6189428091772247	GI	no GI
ZNF429_ZNF93	Meljuso	2CP sel	no GI	0.1251433165201033	no GI	Agree	0.6189428091772247	GI	no GI
ZNF430_ZNF431	Meljuso	2CP sel	no GI	-0.3757180336440087	no GI	Agree	0.6814945845517548	GI	no GI
ZNF430_ZNF431	Meljuso	2CP sel	no GI	-0.3757180336440087	no GI	Agree	0.6814945845517548	GI	no GI
ZNF430_ZNF675	Meljuso	2CP sel	no GI	0.2257688394012919	GI	Disagree	0.6273470974978563	GI	no GI
ZNF430_ZNF675	Meljuso	2CP sel	no GI	0.2257688394012919	GI	Disagree	0.6273470974978563	GI	no GI
ZNF430_ZNF92	Meljuso	2CP sel	no GI	0.2021307760246224	GI	Disagree	0.5361767576261223	no GI	no GI
ZNF430_ZNF92	Meljuso	2CP sel	no GI	0.2021307760246224	GI	Disagree	0.5361767576261223	no GI	no GI
ZNF431_ZNF675	Meljuso	2CP sel	no GI	0.1115328046721958	no GI	Agree	0.5301683937806947	no GI	no GI
ZNF431_ZNF675	Meljuso	2CP sel	no GI	0.1115328046721958	no GI	Agree	0.5301683937806947	no GI	no GI
ZNF431_ZNF92	Meljuso	2CP sel	no GI	0.2229468316554703	no GI	Agree	0.3281904704616284	no GI	no GI
ZNF431_ZNF92	Meljuso	2CP sel	no GI	0.2229468316554703	no GI	Agree	0.3281904704616284	no GI	no GI
ZNF432_ZNF436	Meljuso	2CP sel	no GI	0.0183700584630899	no GI	Agree	0.2995071196799913	no GI	no GI
ZNF432_ZNF436	Meljuso	2CP sel	no GI	0.0183700584630899	no GI	Agree	0.2995071196799913	no GI	no GI
ZNF432_ZNF45	Meljuso	2CP sel	no GI	0.0444983119877045	no GI	Agree	0.474870659918472	no GI	no GI
ZNF432_ZNF45	Meljuso	2CP sel	no GI	0.0444983119877045	no GI	Agree	0.474870659918472	no GI	no GI
ZNF432_ZNF461	Meljuso	2CP sel	no GI	0.1482225145591763	no GI	Agree	0.4478663125313948	no GI	no GI
ZNF432_ZNF461	Meljuso	2CP sel	no GI	0.1482225145591763	no GI	Agree	0.4478663125313948	no GI	no GI
ZNF432_ZNF510	Meljuso	2CP sel	no GI	0.1533491180315151	no GI	Agree	0.3751056302383697	no GI	no GI
ZNF432_ZNF510	Meljuso	2CP sel	no GI	0.1533491180315151	no GI	Agree	0.3751056302383697	no GI	no GI
ZNF432_ZNF514	Meljuso	2CP sel	GI	0.0179164302657472	no GI	Disagree	0.3572711630283078	no GI	no GI
ZNF432_ZNF514	Meljuso	2CP sel	GI	0.0179164302657472	no GI	Disagree	0.3572711630283078	no GI	no GI
ZNF432_ZNF517	Meljuso	2CP sel	no GI	-0.0640688528692876	no GI	Agree	0.2357960967381418	no GI	no GI
ZNF432_ZNF517	Meljuso	2CP sel	no GI	-0.0640688528692876	no GI	Agree	0.2357960967381418	no GI	no GI
ZNF432_ZNF519	Meljuso	2CP sel	no GI	0.0617139808280757	no GI	Agree	0.2093041486109291	no GI	no GI
ZNF432_ZNF519	Meljuso	2CP sel	no GI	0.0617139808280757	no GI	Agree	0.2093041486109291	no GI	no GI
ZNF432_ZNF577	Meljuso	2CP sel	no GI	0.0554541070192722	no GI	Agree	0.529159629614147	no GI	no GI
ZNF432_ZNF577	Meljuso	2CP sel	no GI	0.0554541070192722	no GI	Agree	0.529159629614147	no GI	no GI
ZNF432_ZNF605	Meljuso	2CP sel	no GI	0.1663027727281963	no GI	Agree	0.4196038848166123	no GI	no GI
ZNF432_ZNF605	Meljuso	2CP sel	no GI	0.1663027727281963	no GI	Agree	0.4196038848166123	no GI	no GI
ZNF432_ZNF606	Meljuso	2CP sel	no GI	0.0405249902969991	no GI	Agree	0.4419444859628739	no GI	no GI
ZNF432_ZNF606	Meljuso	2CP sel	no GI	0.0405249902969991	no GI	Agree	0.4419444859628739	no GI	no GI
ZNF432_ZNF621	Meljuso	2CP sel	no GI	-0.0206813004438439	no GI	Agree	0.343316014007845	no GI	no GI
ZNF432_ZNF621	Meljuso	2CP sel	no GI	-0.0206813004438439	no GI	Agree	0.343316014007845	no GI	no GI
ZNF432_ZNF623	Meljuso	2CP sel	no GI	-0.0132325868373742	no GI	Agree	0.2843535686175109	no GI	no GI
ZNF432_ZNF623	Meljuso	2CP sel	no GI	-0.0132325868373742	no GI	Agree	0.2843535686175109	no GI	no GI
ZNF432_ZNF629	Meljuso	2CP sel	no GI	0.018203272595772	no GI	Agree	0.3012057339955231	no GI	no GI
ZNF432_ZNF629	Meljuso	2CP sel	no GI	0.018203272595772	no GI	Agree	0.3012057339955231	no GI	no GI
ZNF432_ZNF672	Meljuso	2CP sel	no GI	-0.106549406042808	no GI	Agree	0.0794450243298289	no GI	no GI
ZNF432_ZNF672	Meljuso	2CP sel	no GI	-0.106549406042808	no GI	Agree	0.0794450243298289	no GI	no GI
ZNF432_ZNF678	Meljuso	2CP sel	no GI	0.4169708740156154	GI	Disagree	0.2339555443286187	no GI	no GI
ZNF432_ZNF678	Meljuso	2CP sel	no GI	0.4169708740156154	GI	Disagree	0.2339555443286187	no GI	no GI
ZNF432_ZNF695	Meljuso	2CP sel	no GI	0.0471901476206569	no GI	Agree	0.0787468661572569	no GI	no GI
ZNF432_ZNF695	Meljuso	2CP sel	no GI	0.0471901476206569	no GI	Agree	0.0787468661572569	no GI	no GI
ZNF432_ZNF7	Meljuso	2CP sel	no GI	-0.0189269607035529	no GI	Agree	0.2733337464778268	no GI	no GI
ZNF432_ZNF7	Meljuso	2CP sel	no GI	-0.0189269607035529	no GI	Agree	0.2733337464778268	no GI	no GI
ZNF432_ZNF736	Meljuso	2CP sel	no GI	0.0961969392037545	no GI	Agree	0.3161506807818957	no GI	no GI
ZNF432_ZNF736	Meljuso	2CP sel	no GI	0.0961969392037545	no GI	Agree	0.3161506807818957	no GI	no GI
ZNF432_ZNF74	Meljuso	2CP sel	no GI	0.0516164047096875	no GI	Agree	0.2104333647183086	no GI	no GI
ZNF432_ZNF74	Meljuso	2CP sel	no GI	0.0516164047096875	no GI	Agree	0.2104333647183086	no GI	no GI
ZNF432_ZNF789	Meljuso	2CP sel	no GI	0.0019913759547492	no GI	Agree	0.2011846495514657	no GI	no GI
ZNF432_ZNF789	Meljuso	2CP sel	no GI	0.0019913759547492	no GI	Agree	0.2011846495514657	no GI	no GI
ZNF432_ZNF814	Meljuso	2CP sel	no GI	0.1865316424634453	no GI	Agree	0.3776627250862001	no GI	no GI
ZNF432_ZNF814	Meljuso	2CP sel	no GI	0.1865316424634453	no GI	Agree	0.3776627250862001	no GI	no GI
ZNF432_ZNF83	Meljuso	2CP sel	no GI	0.1240344053465737	no GI	Agree	0.4689980294123148	no GI	no GI
ZNF432_ZNF83	Meljuso	2CP sel	no GI	0.1240344053465737	no GI	Agree	0.4689980294123148	no GI	no GI
ZNF432_ZNF841	Meljuso	2CP sel	GI	0.2202409730492401	GI	Agree	0.7811698171996166	GI	no GI
ZNF432_ZNF841	Meljuso	2CP sel	GI	0.2202409730492401	GI	Agree	0.7811698171996166	GI	no GI
ZNF436_ZNF45	Meljuso	2CP sel	no GI	-0.053324679841336	no GI	Agree	0.3748617142280597	no GI	no GI
ZNF436_ZNF45	Meljuso	2CP sel	no GI	-0.053324679841336	no GI	Agree	0.3748617142280597	no GI	no GI
ZNF436_ZNF461	Meljuso	2CP sel	no GI	0.1331340136368557	no GI	Agree	0.3127554984478579	no GI	no GI
ZNF436_ZNF461	Meljuso	2CP sel	no GI	0.1331340136368557	no GI	Agree	0.3127554984478579	no GI	no GI
ZNF436_ZNF510	Meljuso	2CP sel	no GI	0.0667466042274877	no GI	Agree	0.4236629215245116	no GI	no GI
ZNF436_ZNF510	Meljuso	2CP sel	no GI	0.0667466042274877	no GI	Agree	0.4236629215245116	no GI	no GI
ZNF436_ZNF514	Meljuso	2CP sel	no GI	-0.0017946101525259	no GI	Agree	0.3147906598984361	no GI	no GI
ZNF436_ZNF514	Meljuso	2CP sel	no GI	-0.0017946101525259	no GI	Agree	0.3147906598984361	no GI	no GI
ZNF436_ZNF517	Meljuso	2CP sel	no GI	0.0220160758520281	no GI	Agree	0.3223908710561981	no GI	no GI
ZNF436_ZNF517	Meljuso	2CP sel	no GI	0.0220160758520281	no GI	Agree	0.3223908710561981	no GI	no GI
ZNF436_ZNF519	Meljuso	2CP sel	no GI	-0.0853463018388368	no GI	Agree	0.1811110410101275	no GI	no GI
ZNF436_ZNF519	Meljuso	2CP sel	no GI	-0.0853463018388368	no GI	Agree	0.1811110410101275	no GI	no GI
ZNF436_ZNF544	Meljuso	2CP sel	no GI	-0.0863075285613947	no GI	Agree	0.1340027825339083	no GI	no GI
ZNF436_ZNF544	Meljuso	2CP sel	no GI	-0.0863075285613947	no GI	Agree	0.1340027825339083	no GI	no GI
ZNF436_ZNF577	Meljuso	2CP sel	no GI	0.0371808686320594	no GI	Agree	0.2056475077318167	no GI	no GI
ZNF436_ZNF577	Meljuso	2CP sel	no GI	0.0371808686320594	no GI	Agree	0.2056475077318167	no GI	no GI
ZNF436_ZNF605	Meljuso	2CP sel	no GI	0.0957077541520965	no GI	Agree	0.3174301846798114	no GI	no GI
ZNF436_ZNF605	Meljuso	2CP sel	no GI	0.0957077541520965	no GI	Agree	0.3174301846798114	no GI	no GI
ZNF436_ZNF606	Meljuso	2CP sel	no GI	0.0853727367453486	no GI	Agree	0.3487603118042949	no GI	no GI
ZNF436_ZNF606	Meljuso	2CP sel	no GI	0.0853727367453486	no GI	Agree	0.3487603118042949	no GI	no GI
ZNF436_ZNF616	Meljuso	2CP sel	no GI	-0.0746305134136144	no GI	Agree	0.3774735475221456	no GI	no GI
ZNF436_ZNF616	Meljuso	2CP sel	no GI	-0.0746305134136144	no GI	Agree	0.3774735475221456	no GI	no GI
ZNF436_ZNF621	Meljuso	2CP sel	no GI	0.0058242093685087	no GI	Agree	0.2180035938394065	no GI	no GI
ZNF436_ZNF621	Meljuso	2CP sel	no GI	0.0058242093685087	no GI	Agree	0.2180035938394065	no GI	no GI
ZNF436_ZNF623	Meljuso	2CP sel	no GI	0.0029336545273284	no GI	Agree	0.3957924822287002	no GI	no GI
ZNF436_ZNF623	Meljuso	2CP sel	no GI	0.0029336545273284	no GI	Agree	0.3957924822287002	no GI	no GI
ZNF436_ZNF629	Meljuso	2CP sel	no GI	0.0272624588856072	no GI	Agree	0.4219373228381038	no GI	no GI
ZNF436_ZNF629	Meljuso	2CP sel	no GI	0.0272624588856072	no GI	Agree	0.4219373228381038	no GI	no GI
ZNF436_ZNF655	Meljuso	2CP sel	no GI	0.0977168251009763	no GI	Agree	0.1584316888902999	no GI	no GI
ZNF436_ZNF655	Meljuso	2CP sel	no GI	0.0977168251009763	no GI	Agree	0.1584316888902999	no GI	no GI
ZNF436_ZNF672	Meljuso	2CP sel	no GI	-0.0580864310442253	no GI	Agree	0.1446243924931888	no GI	no GI
ZNF436_ZNF672	Meljuso	2CP sel	no GI	-0.0580864310442253	no GI	Agree	0.1446243924931888	no GI	no GI
ZNF436_ZNF678	Meljuso	2CP sel	no GI	-0.1044427029744987	no GI	Agree	0.2544476488223495	no GI	no GI
ZNF436_ZNF678	Meljuso	2CP sel	no GI	-0.1044427029744987	no GI	Agree	0.2544476488223495	no GI	no GI
ZNF436_ZNF695	Meljuso	2CP sel	no GI	0.1273443029398638	no GI	Agree	0.1351295808738807	no GI	no GI
ZNF436_ZNF695	Meljuso	2CP sel	no GI	0.1273443029398638	no GI	Agree	0.1351295808738807	no GI	no GI
ZNF436_ZNF696	Meljuso	2CP sel	no GI	0.0857153821813534	no GI	Agree	0.131617153256271	no GI	no GI
ZNF436_ZNF696	Meljuso	2CP sel	no GI	0.0857153821813534	no GI	Agree	0.131617153256271	no GI	no GI
ZNF436_ZNF7	Meljuso	2CP sel	no GI	-0.0270854459424704	no GI	Agree	0.2703258990376116	no GI	no GI
ZNF436_ZNF7	Meljuso	2CP sel	no GI	-0.0270854459424704	no GI	Agree	0.2703258990376116	no GI	no GI
ZNF436_ZNF736	Meljuso	2CP sel	no GI	0.0477056509586379	no GI	Agree	0.1321927474880363	no GI	no GI
ZNF436_ZNF736	Meljuso	2CP sel	no GI	0.0477056509586379	no GI	Agree	0.1321927474880363	no GI	no GI
ZNF436_ZNF74	Meljuso	2CP sel	no GI	0.0716087501954282	no GI	Agree	0.2838690974060696	no GI	no GI
ZNF436_ZNF74	Meljuso	2CP sel	no GI	0.0716087501954282	no GI	Agree	0.2838690974060696	no GI	no GI
ZNF436_ZNF775	Meljuso	2CP sel	no GI	-0.0132973291544481	no GI	Agree	0.1347089252280789	no GI	no GI
ZNF436_ZNF775	Meljuso	2CP sel	no GI	-0.0132973291544481	no GI	Agree	0.1347089252280789	no GI	no GI
ZNF436_ZNF789	Meljuso	2CP sel	no GI	0.0904605482465211	no GI	Agree	0.0740498652071664	no GI	no GI
ZNF436_ZNF789	Meljuso	2CP sel	no GI	0.0904605482465211	no GI	Agree	0.0740498652071664	no GI	no GI
ZNF436_ZNF814	Meljuso	2CP sel	no GI	0.0956346187338389	no GI	Agree	0.1275748360330241	no GI	no GI
ZNF436_ZNF814	Meljuso	2CP sel	no GI	0.0956346187338389	no GI	Agree	0.1275748360330241	no GI	no GI
ZNF436_ZNF83	Meljuso	2CP sel	no GI	-0.0320489494892026	no GI	Agree	0.2050045841879855	no GI	no GI
ZNF436_ZNF83	Meljuso	2CP sel	no GI	-0.0320489494892026	no GI	Agree	0.2050045841879855	no GI	no GI
ZNF436_ZNF841	Meljuso	2CP sel	no GI	0.0680466704165207	no GI	Agree	0.2738187320742297	no GI	no GI
ZNF436_ZNF841	Meljuso	2CP sel	no GI	0.0680466704165207	no GI	Agree	0.2738187320742297	no GI	no GI
ZNF440_ZNF529	Meljuso	2CP sel	no GI	0.0768238662163499	no GI	Agree	0.2577618268118397	no GI	no GI
ZNF440_ZNF529	Meljuso	2CP sel	no GI	0.0768238662163499	no GI	Agree	0.2577618268118397	no GI	no GI
ZNF440_ZNF558	Meljuso	2CP sel	no GI	0.2086450792061546	GI	Disagree	0.3422169497797208	no GI	no GI
ZNF440_ZNF558	Meljuso	2CP sel	no GI	0.2086450792061546	GI	Disagree	0.3422169497797208	no GI	no GI
ZNF440_ZNF559	Meljuso	2CP sel	no GI	-0.0028511539440249	no GI	Agree	0.2961830287926824	no GI	no GI
ZNF440_ZNF559	Meljuso	2CP sel	no GI	-0.0028511539440249	no GI	Agree	0.2961830287926824	no GI	no GI
ZNF440_ZNF566	Meljuso	2CP sel	no GI	0.0780451893273717	no GI	Agree	0.2867665001662354	no GI	no GI
ZNF440_ZNF566	Meljuso	2CP sel	no GI	0.0780451893273717	no GI	Agree	0.2867665001662354	no GI	no GI
ZNF440_ZNF669	Meljuso	2CP sel	no GI	0.1082472888904813	no GI	Agree	0.3294311814551334	no GI	no GI
ZNF440_ZNF669	Meljuso	2CP sel	no GI	0.1082472888904813	no GI	Agree	0.3294311814551334	no GI	no GI
ZNF440_ZNF684	Meljuso	2CP sel	no GI	0.0200013665571955	no GI	Agree	0.205207704803071	no GI	no GI
ZNF440_ZNF684	Meljuso	2CP sel	no GI	0.0200013665571955	no GI	Agree	0.205207704803071	no GI	no GI
ZNF440_ZNF77	Meljuso	2CP sel	no GI	0.0917459825657841	no GI	Agree	0.3328765405509719	no GI	no GI
ZNF440_ZNF77	Meljuso	2CP sel	no GI	0.0917459825657841	no GI	Agree	0.3328765405509719	no GI	no GI
ZNF449_ZSCAN16	Meljuso	2CP sel	no GI	-0.0056116952026242	no GI	Agree	-0.0535749386885365	no GI	no GI
