	cell_line	condition	clone_id_test	combinatorial_avg_lfc	single_gene1_avg_lfc	single_gene2_avg_lfc	expression_gene1_batch_correct	expression_gene2_batch_correct	Class_label
10464	Meljuso	2CP sel	SLC2A1_SLC2A3_2	0.3803574188494565	0.09697503431482968	0.3443239893962644	4.0592631061	7.4873144297	no GI
10465	Meljuso	2CP sel	HSPA4_HSPA4L_1	-0.4605059318660918	-0.844864928642364	-0.5618542281423691	7.064646425	2.8052155526	no GI
10466	Meljuso	2CP sel	HSPA4_HSPA4L_2	-1.4412795721265175	-0.5618542281423691	-0.844864928642364	2.8052155526	7.064646425	no GI
10467	Meljuso	2CP sel	MTHFD2_MTHFD2L_1	-0.40290272101914715	-0.5735236938967918	-0.200377553645269	6.4568325463	2.4089738135	no GI
10468	Meljuso	2CP sel	MTHFD2_MTHFD2L_2	0.08406231049283841	-0.200377553645269	-0.5735236938967918	2.4089738135	6.4568325463	no GI
10469	Meljuso	2CP sel	TBC1D9_TBC1D9B_1	0.3294080263330166	-0.05916865609400679	-0.5099617536288836	3.9014582764	5.9940081813	no GI
10470	Meljuso	2CP sel	TBC1D9_TBC1D9B_2	0.11822140679357984	-0.5099617536288836	-0.05916865609400679	5.9940081813	3.9014582764	no GI
10471	Meljuso	2CP sel	BTG1_BTG2_1	-0.019995209212506193	0.44507021366018606	0.7513390093945547	5.9798921023	1.7588493746	no GI
10472	Meljuso	2CP sel	BTG1_BTG2_2	1.3603346885235381	0.7513390093945547	0.44507021366018606	1.7588493746	5.9798921023	no GI
10473	Meljuso	2CP sel	RPS6KA4_RPS6KA5_1	-0.23881842167869838	0.1854747307755238	-0.4744235264412666	4.7927759973	3.2582387949	no GI
10474	Meljuso	2CP sel	CTDSP2_CTDSPL_1	-0.7702218540420263	-0.41450600940901094	-1.0767804686282096	4.2716686531	4.9424947414	no GI
10475	Meljuso	2CP sel	CTDSP2_CTDSPL_2	-0.39610841384415973	-1.0767804686282096	-0.41450600940901094	4.9424947414	4.2716686531	no GI
10476	Meljuso	2CP sel	SNX5_SNX6_1	-0.8015693087880003	-0.17859041184353863	-0.005636724022468398	7.1171047198	4.745566831	no GI
10477	Meljuso	2CP sel	SNX5_SNX6_2	-0.4194274653399459	-0.005636724022468398	-0.17859041184353863	4.745566831	7.1171047198	no GI
10478	Meljuso	2CP sel	PSEN1_PSEN2_1	-0.051067234084009705	-0.04209275894227216	0.19713759661353247	3.7452299812	4.3620560614	no GI
10479	Meljuso	2CP sel	PSEN1_PSEN2_2	-0.32913925031515223	0.19713759661353247	-0.04209275894227216	4.3620560614	3.7452299812	no GI
10480	Meljuso	2CP sel	STX1A_STX2_1	-0.6943505774462344	0.9788538725811664	-1.1797770564423382	4.0109268159	4.3522154161	no GI
10481	Meljuso	2CP sel	STX1A_STX2_2	0.8316422885167007	-1.1797770564423382	0.9788538725811664	4.3522154161	4.0109268159	no GI
10482	Meljuso	2CP sel	RALGPS1_RALGPS2_1	-2.438730881592994	-1.2050964199239151	-0.5950515751217942	1.3848988903	2.5783610224	no GI
10483	Meljuso	2CP sel	RALGPS1_RALGPS2_2	-0.841445431272628	-0.5950515751217942	-1.2050964199239151	2.5783610224	1.3848988903	no GI
10484	Meljuso	2CP sel	STXBP1_STXBP2_1	-0.888240757888958	-1.1538642333507472	0.538536971059284	5.5827485639	1.3686046321	no GI
10485	Meljuso	2CP sel	STXBP1_STXBP2_2	-0.21454104311945477	0.538536971059284	-1.1538642333507472	1.3686046321	5.5827485639	no GI
10486	Meljuso	2CP sel	ZNF273_ZNF675_1	1.2296885831700335	1.2346684181755343	0.4138241751854632	1.1188733352	1.2025631282	no GI
10487	Meljuso	2CP sel	ZNF273_ZNF675_2	0.4779618484766006	0.4138241751854632	1.2346684181755343	1.2025631282	1.1188733352	no GI
10488	Meljuso	2CP sel	PIP4K2A_PIP4K2C_1	0.7566135729209793	-0.11733869895143556	-0.05164861883243144	4.299995181	4.29129669	no GI
10489	Meljuso	2CP sel	PIP4K2A_PIP4K2C_2	0.22944844474959192	-0.05164861883243144	-0.11733869895143556	4.29129669	4.299995181	no GI
10490	Meljuso	2CP sel	NME1_NME3_1	1.1727923444794746	0.0639288339783588	0.5883413838108595	9.57462289	3.2994552967	no GI
10491	Meljuso	2CP sel	NME1_NME3_2	1.1351624606928699	0.5883413838108595	0.0639288339783588	3.2994552967	9.57462289	no GI
10492	Meljuso	2CP sel	ATP11A_ATP11C_1	-0.5233302405848552	-0.0774567953876284	-0.2248236329494835	4.4470561968	2.5856858914	no GI
10493	Meljuso	2CP sel	ATP11A_ATP11C_2	0.41013054847529196	-0.2248236329494835	-0.0774567953876284	2.5856858914	4.4470561968	no GI
10494	Meljuso	2CP sel	FERMT1_FERMT2_1	-2.4502795810862743	0.14028938020108916	-3.4921536865140506	0.3262595185	3.9422936255	no GI
10495	Meljuso	2CP sel	FERMT1_FERMT2_2	-3.617407667367365	-3.4921536865140506	0.14028938020108916	3.9422936255	0.3262595185	no GI
10496	Meljuso	2CP sel	ALDH1A1_ALDH1B1_1	-0.8970324018721225	-0.1148633772679164	-0.11647462571344414	0.6876501787	5.4503945054	no GI
10497	Meljuso	2CP sel	ALDH1A1_ALDH1B1_2	-0.021875387226926613	-0.11647462571344414	-0.1148633772679164	5.4503945054	0.6876501787	no GI
10498	Meljuso	2CP sel	TOM1_TOM1L2_1	-1.1763426960379895	0.008156126630289418	-0.6030101063303304	4.8418988264	3.965688437	no GI
10499	Meljuso	2CP sel	TOM1_TOM1L2_2	-0.06872367976266158	-0.6030101063303304	0.008156126630289418	3.965688437	4.8418988264	no GI
10500	Meljuso	2CP sel	UBQLN1_UBQLN4_1	-0.2985279800334073	-0.9942642124141088	0.022893460225483553	6.0668508982	4.6368747722	no GI
10501	Meljuso	2CP sel	UBQLN1_UBQLN4_2	-0.9125562440003705	0.022893460225483553	-0.9942642124141088	4.6368747722	6.0668508982	no GI
10502	Meljuso	2CP sel	ZNF141_ZNF718_1	0.00972461271031655	-0.3362471134316658	0.0763003881539861	0.5004334254	-0.0712623778	no GI
10503	Meljuso	2CP sel	HNRNPAB_HNRNPD_1	-0.7882990298473058	-0.004921553312892568	-0.09162561221391119	8.5445931942	8.2454170138	no GI
10504	Meljuso	2CP sel	HNRNPAB_HNRNPD_2	0.6450179036850434	-0.09162561221391119	-0.004921553312892568	8.2454170138	8.5445931942	no GI
10505	Meljuso	2CP sel	GNG12_GNG2_1	0.10117475998925896	0.32094244721518383	0.46313043601098225	6.4476290319	5.7380870038	no GI
10506	Meljuso	2CP sel	GNG12_GNG2_2	1.3247822228811104	0.46313043601098225	0.32094244721518383	5.7380870038	6.4476290319	no GI
10507	Meljuso	2CP sel	CPT1A_CPT1B_1	-2.7044945978724266	-0.4907399245251107	0.2761220666827364	4.0122012057	3.9850376624	no GI
10508	Meljuso	2CP sel	CPT1A_CPT1B_2	0.8320497252051244	0.2761220666827364	-0.4907399245251107	3.9850376624	4.0122012057	no GI
10509	Meljuso	2CP sel	PTPRA_PTPRE_1	-0.08452478865601831	-0.6403570408505075	-0.7141797905828313	5.2366597745	0.1113979349	no GI
10510	Meljuso	2CP sel	PTPRA_PTPRE_2	-1.1447187806409302	-0.7141797905828313	-0.6403570408505075	0.1113979349	5.2366597745	no GI
10511	Meljuso	2CP sel	NR1H2_NR1H3_1	0.36820372623384445	-0.08326690305742268	0.3923847880404101	5.8011942008	2.8709635264	no GI
10512	Meljuso	2CP sel	NR1H2_NR1H3_2	0.43447069663598015	0.3923847880404101	-0.08326690305742268	2.8709635264	5.8011942008	no GI
10513	Meljuso	2CP sel	PPFIA1_PPFIA3_1	0.3844263697039656	-0.9640668869883355	0.38461424465045657	4.7562804681	4.5699139682	no GI
10514	Meljuso	2CP sel	PPFIA1_PPFIA3_2	-0.9922163297812951	0.38461424465045657	-0.9640668869883355	4.5699139682	4.7562804681	no GI
10515	Meljuso	2CP sel	MTM1_MTMR2_1	-1.925359995099512	-0.8703619673806309	-0.7449083739500666	2.3571210589	4.5696655577	no GI
10516	Meljuso	2CP sel	MTM1_MTMR2_2	-0.606420049107196	-0.7449083739500666	-0.8703619673806309	4.5696655577	2.3571210589	no GI
10517	Meljuso	2CP sel	CHMP4A_CHMP4B_1	0.3253370209963453	0.28961003756325066	-0.799996222324274	5.1204067442	6.3253932169	no GI
10518	Meljuso	2CP sel	CHMP4A_CHMP4B_2	-0.6242733293034464	-0.799996222324274	0.28961003756325066	6.3253932169	5.1204067442	no GI
10519	Meljuso	2CP sel	PRKCE_PRKCH_1	-1.0911540863682494	-0.8716162094018975	-0.5591251155960497	2.380099525	2.200037432	no GI
10520	Meljuso	2CP sel	PRKCE_PRKCH_2	-1.2368480931238737	-0.5591251155960497	-0.8716162094018975	2.200037432	2.380099525	no GI
10521	Meljuso	2CP sel	ZNF431_ZNF675_1	0.710275891044617	0.4098877202297133	0.4138241751854632	1.839821398	1.2025631282	no GI
10522	Meljuso	2CP sel	ZNF431_ZNF675_2	0.6016511906223201	0.4138241751854632	0.4098877202297133	1.2025631282	1.839821398	no GI
10523	Meljuso	2CP sel	STX1A_STX3_1	-0.34218210751183564	0.9788538725811664	-0.5909753753327567	4.0109268159	5.3677236557	no GI
10524	Meljuso	2CP sel	STX1A_STX3_2	0.414079436538326	-0.5909753753327567	0.9788538725811664	5.3677236557	4.0109268159	no GI
10525	Meljuso	2CP sel	DCUN1D4_DCUN1D5_1	-0.7135690078213877	0.2905423360788275	-0.17728625937630937	3.846690179	6.1753161742	no GI
10526	Meljuso	2CP sel	DCUN1D4_DCUN1D5_2	-0.4221245035399268	-0.17728625937630937	0.2905423360788275	6.1753161742	3.846690179	no GI
10527	Meljuso	2CP sel	SH3BGRL_SH3BGRL2_1	-0.3796080174938141	-0.4432752314750894	0.5191584820970885	4.8708766478	0.718684384	no GI
10528	Meljuso	2CP sel	SH3BGRL_SH3BGRL2_2	0.23817097727721315	0.5191584820970885	-0.4432752314750894	0.718684384	4.8708766478	no GI
10529	Meljuso	2CP sel	ITPR1_ITPR3_1	-0.17673729419246653	-0.2985183444594026	-0.312849336895924	6.6107200509	4.2333816506	no GI
10530	Meljuso	2CP sel	ITPR1_ITPR3_2	-0.4065574940375991	-0.312849336895924	-0.2985183444594026	4.2333816506	6.6107200509	no GI
10531	Meljuso	2CP sel	CPNE2_CPNE3_1	0.0323205862392566	0.7739806966583929	-0.3345644606120586	4.1780097981	4.6384753587	no GI
10532	Meljuso	2CP sel	CPNE2_CPNE3_2	-0.4122604047929954	-0.3345644606120586	0.7739806966583929	4.6384753587	4.1780097981	no GI
10533	Meljuso	2CP sel	DLG1_DLG3_1	0.6224111917433257	-0.08165857640368746	-0.45658748372841185	4.2634693727	2.7860838627	no GI
10534	Meljuso	2CP sel	DLG1_DLG3_2	0.3594866220831463	-0.45658748372841185	-0.08165857640368746	2.7860838627	4.2634693727	no GI
10535	Meljuso	2CP sel	RUNX1_RUNX2_1	0.9539882054446314	1.1636387790671407	-0.4100907564807297	4.4213716383	0.5040933217	no GI
10536	Meljuso	2CP sel	RUNX1_RUNX2_2	1.8080267603195912	-0.4100907564807297	1.1636387790671407	0.5040933217	4.4213716383	no GI
10537	Meljuso	2CP sel	SPTBN1_SPTBN2_1	1.1350641623795008	-0.11342609184784314	-0.25434769188577455	5.0589701894	0.2772848787	no GI
10538	Meljuso	2CP sel	SPTBN1_SPTBN2_2	-0.6061623063492578	-0.25434769188577455	-0.11342609184784314	0.2772848787	5.0589701894	no GI
10539	Meljuso	2CP sel	MEIS2_MEIS3_1	0.16997655578208937	-0.24616602382069908	0.24054535379577646	3.5448736882	3.0147423552	no GI
10540	Meljuso	2CP sel	MEIS2_MEIS3_2	1.0755745667895122	0.24054535379577646	-0.24616602382069908	3.0147423552	3.5448736882	no GI
10541	Meljuso	2CP sel	CAP1_CAP2_1	0.2848475810196063	0.7655363336710337	-0.1023699689088653	7.5548991807	3.6284410034	no GI
10542	Meljuso	2CP sel	CAP1_CAP2_2	0.2162683911078198	-0.1023699689088653	0.7655363336710337	3.6284410034	7.5548991807	no GI
10543	Meljuso	2CP sel	KIF3B_KIF3C_1	-0.16462379612958467	0.16529840338168023	0.8995614460094492	4.7642213826	4.5197363349	no GI
10544	Meljuso	2CP sel	KIF3B_KIF3C_2	0.2997876596149265	0.8995614460094492	0.16529840338168023	4.5197363349	4.7642213826	no GI
10545	Meljuso	2CP sel	NR2C1_NR2C2_1	-0.6015642948554634	-0.7342559993124573	0.14042743162107163	3.2241231047	4.1201887434	no GI
10546	Meljuso	2CP sel	NR2C1_NR2C2_2	-0.436527251622683	0.14042743162107163	-0.7342559993124573	4.1201887434	3.2241231047	no GI
10547	Meljuso	2CP sel	CERS5_CERS6_1	0.1485284570844696	-0.1404150874321548	-0.13857636059866385	4.989358506	3.003843932	no GI
10548	Meljuso	2CP sel	CERS5_CERS6_2	0.05744303648743587	-0.13857636059866385	-0.1404150874321548	3.003843932	4.989358506	no GI
10549	Meljuso	2CP sel	CDK2AP1_CDK2AP2_1	0.019421005276538672	0.21988997089886952	0.5173776078468724	7.8463723321	5.7307880094	no GI
10550	Meljuso	2CP sel	CDK2AP1_CDK2AP2_2	0.7691807753469524	0.5173776078468724	0.21988997089886952	5.7307880094	7.8463723321	no GI
10551	Meljuso	2CP sel	MFN1_MFN2_1	-4.476435039886129	0.09094255559813957	-2.789748321148383	4.5924278432	6.2982231234	no GI
10552	Meljuso	2CP sel	MFN1_MFN2_2	-0.4161252003940983	-2.789748321148383	0.09094255559813957	6.2982231234	4.5924278432	no GI
10553	Meljuso	2CP sel	KCTD13_TNFAIP1_1	-0.9662001150973651	-0.5389735506855735	-0.32584995079549306	3.5279807939	4.2320806831	no GI
10554	Meljuso	2CP sel	KCTD13_TNFAIP1_2	-0.0634345349711225	-0.32584995079549306	-0.5389735506855735	4.2320806831	3.5279807939	no GI
10555	Meljuso	2CP sel	SAMD4A_SAMD4B_1	-0.8732148549552972	0.09673904146998136	-2.270971962912942	3.5172937797	5.7411986384	no GI
10556	Meljuso	2CP sel	SAMD4A_SAMD4B_2	-2.1691055777200265	-2.270971962912942	0.09673904146998136	5.7411986384	3.5172937797	no GI
10557	Meljuso	2CP sel	FADS2_FADS3_1	-0.7217538804844694	-1.1391051813953408	0.1668397653196656	4.0908322577	4.3385201131	no GI
10558	Meljuso	2CP sel	ZDHHC2_ZDHHC20_1	0.5390685359986187	0.3818107599998912	0.16492260338227038	0.0575513856	4.8090809715	no GI
10559	Meljuso	2CP sel	ZDHHC2_ZDHHC20_2	0.3747750325083872	0.16492260338227038	0.3818107599998912	4.8090809715	0.0575513856	no GI
10560	Meljuso	2CP sel	UBALD1_UBALD2_1	0.04628225572346878	0.39179402391544693	-2.7522073836699406	3.2123767344	7.7066402324	no GI
10561	Meljuso	2CP sel	UBALD1_UBALD2_2	-3.39717844388627	-2.7522073836699406	0.39179402391544693	7.7066402324	3.2123767344	no GI
10562	Meljuso	2CP sel	CAPN1_CAPN2_1	0.0321364424906192	-0.6086481550979466	0.7699468024578056	5.502696613	7.0000826768	no GI
10563	Meljuso	2CP sel	CAPN1_CAPN2_2	-0.45931385778738987	0.7699468024578056	-0.6086481550979466	7.0000826768	5.502696613	no GI
10564	Meljuso	2CP sel	KRT15_KRT17_1	-0.09690508663557873	0.47746272267814627	0.3376510209136425	2.8968431512	0.1266773877	no GI
10565	Meljuso	2CP sel	KRT15_KRT17_2	0.23179358557000151	0.3376510209136425	0.47746272267814627	0.1266773877	2.8968431512	no GI
10566	Meljuso	2CP sel	PAFAH1B2_PAFAH1B3_1	0.07765034719890584	0.5183192829111558	-0.1179526526573893	4.9582530952	5.9506812212	no GI
10567	Meljuso	2CP sel	PAFAH1B2_PAFAH1B3_2	0.20002799413287908	-0.1179526526573893	0.5183192829111558	5.9506812212	4.9582530952	no GI
10568	Meljuso	2CP sel	FGFR1_FGFR3_1	0.20806791685917103	-0.047855216525850786	0.27177235657019017	2.8455355877	0.3781518944	no GI
10569	Meljuso	2CP sel	FGFR1_FGFR3_2	-0.06624380365264182	0.27177235657019017	-0.047855216525850786	0.3781518944	2.8455355877	no GI
10570	Meljuso	2CP sel	FUBP1_KHSRP_1	-0.01226048868408025	-0.4135487857705358	-0.40871723115798475	5.4288703975	7.3387782068	no GI
10571	Meljuso	2CP sel	FUBP1_KHSRP_2	-2.1315114886673148	-0.40871723115798475	-0.4135487857705358	7.3387782068	5.4288703975	no GI
10572	Meljuso	2CP sel	JRKL_TIGD2_1	-0.23809283854351992	0.3058657736053667	-0.4631435356768161	2.7283026462	2.1079856336	no GI
10573	Meljuso	2CP sel	JRKL_TIGD2_2	0.43767324923796513	-0.4631435356768161	0.3058657736053667	2.1079856336	2.7283026462	no GI
10574	Meljuso	2CP sel	KRT17_KRT19_1	0.3309116795292302	0.3376510209136425	0.032815228095841364	0.1266773877	0.1375771894	no GI
10575	Meljuso	2CP sel	MAPK11_MAPK12_1	-0.045648683410271396	-0.8525296875151	0.28130356208936	2.5854759225	0.7880515811	no GI
10576	Meljuso	2CP sel	GON4L_YY1AP1_1	-1.9458400715719208	-2.0200182319997966	0.3471322472817291	3.4599835441	4.8885403208	no GI
10577	Meljuso	2CP sel	GON4L_YY1AP1_2	-1.9567181229443005	0.3471322472817291	-2.0200182319997966	4.8885403208	3.4599835441	no GI
10578	Meljuso	2CP sel	DUSP1_DUSP4_1	0.41984213017359373	0.14325043708999052	0.6915448988562469	4.3246112475	7.0915275494	no GI
10579	Meljuso	2CP sel	DUSP1_DUSP4_2	0.5342185776721329	0.6915448988562469	0.14325043708999052	7.0915275494	4.3246112475	no GI
10580	Meljuso	2CP sel	FXR1_FXR2_1	-0.3436873322708962	-0.7567386330465151	-0.21723504790416048	6.9927282554	5.189859049	no GI
10581	Meljuso	2CP sel	MEF2A_MEF2C_1	0.2581194835539229	0.8626922434375748	-0.29089528325607006	3.8404992971	4.3309056532	no GI
10582	Meljuso	2CP sel	ALDH1A3_ALDH1B1_1	-0.29714774800408383	-0.7669772026868	-0.11647462571344414	8.0495139732	5.4503945054	no GI
10583	Meljuso	2CP sel	ALDH1A3_ALDH1B1_2	-0.1059078056102094	-0.11647462571344414	-0.7669772026868	5.4503945054	8.0495139732	no GI
10584	Meljuso	2CP sel	ENTPD4_ENTPD7_1	0.6789531039670154	0.4587307201584607	0.2657303367677153	4.4234738915	2.599323905	no GI
10585	Meljuso	2CP sel	ENTPD4_ENTPD7_2	0.6333460064874039	0.2657303367677153	0.4587307201584607	2.599323905	4.4234738915	no GI
10586	Meljuso	2CP sel	TMEM184A_TMEM184B_1	0.40303168980271087	-0.6681994624074101	0.654686509464373	0.017799559	5.6615860075	no GI
10587	Meljuso	2CP sel	TMEM184A_TMEM184B_2	0.1107515119154745	0.654686509464373	-0.6681994624074101	5.6615860075	0.017799559	no GI
10588	Meljuso	2CP sel	ECE1_ECE2_1	0.19368493881189952	0.361505236819204	0.13729880714356768	5.0146502278	0.0082759054	no GI
10589	Meljuso	2CP sel	ECE1_ECE2_2	-1.0711346805727313	0.13729880714356768	0.361505236819204	0.0082759054	5.0146502278	no GI
10590	Meljuso	2CP sel	NLN_THOP1_1	-1.1095659973046406	-0.33581062048953014	-1.4131431209318286	3.4596782469	6.7369119797	no GI
10591	Meljuso	2CP sel	NLN_THOP1_2	-1.0364889188945114	-1.4131431209318286	-0.33581062048953014	6.7369119797	3.4596782469	no GI
10592	Meljuso	2CP sel	PPIP5K1_PPIP5K2_1	-1.4741334219936144	-0.19286886647924995	-0.7918565826152795	3.3105223178	4.9167453882	no GI
10593	Meljuso	2CP sel	PPIP5K1_PPIP5K2_2	-0.3166846843409128	-0.7918565826152795	-0.19286886647924995	4.9167453882	3.3105223178	no GI
10594	Meljuso	2CP sel	SH3GLB1_SH3GLB2_1	0.05877103162004582	0.21260006081954574	0.14739503563824496	4.8576123594	4.7721658735	no GI
10595	Meljuso	2CP sel	SH3GLB1_SH3GLB2_2	-0.11518980634963993	0.14739503563824496	0.21260006081954574	4.7721658735	4.8576123594	no GI
10596	Meljuso	2CP sel	PPARA_PPARD_1	1.6340702532723128	0.1332827866554407	1.279567993625116	2.6871713772	3.4530677499	no GI
10597	Meljuso	2CP sel	PPARA_PPARD_2	0.8350642729230326	1.279567993625116	0.1332827866554407	3.4530677499	2.6871713772	no GI
10598	Meljuso	2CP sel	MAPK12_MAPK14_1	-1.8129515304309711	0.28130356208936	-1.8332963963448383	0.7880515811	3.8893587284	no GI
10599	Meljuso	2CP sel	MAPK12_MAPK14_2	-2.11860506391834	-1.8332963963448383	0.28130356208936	3.8893587284	0.7880515811	no GI
10600	Meljuso	2CP sel	SHMT1_SHMT2_1	-1.8204424089837303	-0.9459471986502206	-0.6447149212932157	5.2346353943	7.0682372498	no GI
10601	Meljuso	2CP sel	SHMT1_SHMT2_2	-1.6019715099644851	-0.6447149212932157	-0.9459471986502206	7.0682372498	5.2346353943	no GI
10602	Meljuso	2CP sel	SDF2_SDF2L1_1	-1.2709034992819475	-0.5906612536687124	0.3395769408237601	6.105399257	6.6059541981	no GI
10603	Meljuso	2CP sel	SDF2_SDF2L1_2	0.3814793834032604	0.3395769408237601	-0.5906612536687124	6.6059541981	6.105399257	no GI
10604	Meljuso	2CP sel	MAN1A1_MAN1A2_1	-0.5354582551471339	0.34582760754706476	-0.13637089561478621	1.3282093445	3.1700978707	no GI
10605	Meljuso	2CP sel	MAN1A1_MAN1A2_2	0.2801939521557615	-0.13637089561478621	0.34582760754706476	3.1700978707	1.3282093445	no GI
10606	Meljuso	2CP sel	STX10_STX6_1	-0.2947325949746791	-0.7422989795319259	-0.3238849162794908	6.2001840856	3.8186827524	no GI
10607	Meljuso	2CP sel	STX10_STX6_2	-0.5178961057340454	-0.3238849162794908	-0.7422989795319259	3.8186827524	6.2001840856	no GI
10608	Meljuso	2CP sel	WDFY1_WDFY2_1	0.02355472150292126	-0.10090339240093305	-0.6394700824746116	5.4345860882	2.5612247496	no GI
10609	Meljuso	2CP sel	WDFY1_WDFY2_2	0.13176930820673682	-0.6394700824746116	-0.10090339240093305	2.5612247496	5.4345860882	no GI
10610	Meljuso	2CP sel	ETV1_ETV5_1	-0.989861961868479	-0.33372658941619315	0.3199805943662468	4.6888758455	6.1322630026	no GI
10611	Meljuso	2CP sel	ETV1_ETV5_2	-0.010657466728018594	0.3199805943662468	-0.33372658941619315	6.1322630026	4.6888758455	no GI
10612	Meljuso	2CP sel	PFN1_PFN2_1	-4.196372898340401	-0.6605735787315208	0.03401485452427333	10.717320551	7.6133704578	no GI
10613	Meljuso	2CP sel	PFN1_PFN2_2	-0.9200824903526001	0.03401485452427333	-0.6605735787315208	7.6133704578	10.717320551	no GI
10614	Meljuso	2CP sel	TCF12_TCF4_1	0.17748597678646671	0.3093775910265315	0.13145027877752846	4.9896641908	0.3399547789	no GI
10615	Meljuso	2CP sel	TCF12_TCF4_2	0.0935888877332891	0.13145027877752846	0.3093775910265315	0.3399547789	4.9896641908	no GI
10616	Meljuso	2CP sel	TEAD2_TEAD4_1	-0.9325667389559018	-0.554856821762066	-0.4853248239425625	2.3831192227	4.9458976694	no GI
10617	Meljuso	2CP sel	TEAD2_TEAD4_2	-0.7267867372281769	-0.4853248239425625	-0.554856821762066	4.9458976694	2.3831192227	no GI
10618	Meljuso	2CP sel	TBC1D22A_TBC1D22B_1	0.856875710890626	-0.5253650102298266	-0.5337785249313065	3.9065807325	2.6018368543	no GI
10619	Meljuso	2CP sel	TBC1D22A_TBC1D22B_2	-1.3657957226677189	-0.5337785249313065	-0.5253650102298266	2.6018368543	3.9065807325	no GI
10620	Meljuso	2CP sel	KRT15_KRT19_1	-0.04202675049418536	0.47746272267814627	0.032815228095841364	2.8968431512	0.1375771894	no GI
10621	Meljuso	2CP sel	KRT15_KRT19_2	0.2050837291632419	0.032815228095841364	0.47746272267814627	0.1375771894	2.8968431512	no GI
10622	Meljuso	2CP sel	ZNF254_ZNF714_1	-0.3779252777227793	-0.26752256958937104	-0.82634032269689	1.5312318114	1.6160100596	no GI
10623	Meljuso	2CP sel	DLG3_DLG4_1	0.06751876925414546	-0.45658748372841185	-0.22382752296941333	2.7860838627	1.2409573587	no GI
10624	Meljuso	2CP sel	DLG3_DLG4_2	-0.27134339902253135	-0.22382752296941333	-0.45658748372841185	1.2409573587	2.7860838627	no GI
10625	Meljuso	2CP sel	EML1_EML2_1	-0.7848813704921449	-0.5766647333767685	0.6989946207766418	1.4702775508	4.6525025197	no GI
10626	Meljuso	2CP sel	EML1_EML2_2	-0.347225095578235	0.6989946207766418	-0.5766647333767685	4.6525025197	1.4702775508	no GI
10627	Meljuso	2CP sel	FBXO25_FBXO32_1	-1.2074039069915314	-0.30361126341128664	0.4275608730038425	2.3277937062	4.3827044795	no GI
10628	Meljuso	2CP sel	FBXO25_FBXO32_2	1.7679263894824064	0.4275608730038425	-0.30361126341128664	4.3827044795	2.3277937062	no GI
10629	Meljuso	2CP sel	MGAT4A_MGAT4B_1	-0.26735820715935255	0.32418140832182707	-0.35310399864060016	1.1598468642	7.2378908383	no GI
10630	Meljuso	2CP sel	MGAT4A_MGAT4B_2	-0.3982272623535592	-0.35310399864060016	0.32418140832182707	7.2378908383	1.1598468642	no GI
10631	Meljuso	2CP sel	ZNF714_ZNF85_1	-0.07287005365080601	-0.82634032269689	1.028061699652639	1.6160100596	0.8646107027	no GI
10632	Meljuso	2CP sel	ZNF714_ZNF85_2	-0.4885602549029642	1.028061699652639	-0.82634032269689	0.8646107027	1.6160100596	no GI
10633	Meljuso	2CP sel	CDC42BPA_CDC42BPB_1	-0.0682160187022216	-0.27302703523671634	-0.44983894948248304	2.9850394035	3.8554020348	no GI
10634	Meljuso	2CP sel	CDC42BPA_CDC42BPB_2	-1.19002183312644	-0.44983894948248304	-0.27302703523671634	3.8554020348	2.9850394035	no GI
10635	Meljuso	2CP sel	PTPRK_PTPRM_1	1.0661395635103919	0.16391475506241537	-0.6937634906856764	3.2992561732	4.7099799978	no GI
10636	Meljuso	2CP sel	PTPRK_PTPRM_2	-0.5877805290109448	-0.6937634906856764	0.16391475506241537	4.7099799978	3.2992561732	no GI
10637	Meljuso	2CP sel	RAB10_RAB13_2	-0.5285655629266239	-0.13553489579101474	-0.5013469800944199	6.6455650426	5.851261769	no GI
10638	Meljuso	2CP sel	AGPAT3_AGPAT4_1	-0.3415953282027768	-0.15013573841368033	-0.13104877594717323	4.3210473984	1.2810099696	no GI
10639	Meljuso	2CP sel	AGPAT3_AGPAT4_2	0.07259944705730748	-0.13104877594717323	-0.15013573841368033	1.2810099696	4.3210473984	no GI
10640	Meljuso	2CP sel	CCNL1_CCNL2_1	-2.327003606885845	-1.14991371020906	0.12452188455180169	5.8410652539	5.453920547	no GI
10641	Meljuso	2CP sel	CCNL1_CCNL2_2	-0.46899367495676314	0.12452188455180169	-1.14991371020906	5.453920547	5.8410652539	no GI
10642	Meljuso	2CP sel	COL4A1_COL4A5_1	0.059312595804781765	-0.5171656454191873	0.3105806525500687	3.5774566728	0.1034916664	no GI
10643	Meljuso	2CP sel	COL4A1_COL4A5_2	0.37282923065318796	0.3105806525500687	-0.5171656454191873	0.1034916664	3.5774566728	no GI
10644	Meljuso	2CP sel	ZSWIM4_ZSWIM6_1	-0.35433122865364153	0.16504385631398844	-0.6011616781096252	1.0860396042	2.185050322	no GI
10645	Meljuso	2CP sel	ZSWIM4_ZSWIM6_2	-0.2938621775678847	-0.6011616781096252	0.16504385631398844	2.185050322	1.0860396042	no GI
10646	Meljuso	2CP sel	RNF185_RNF5_1	0.3918329741559057	0.27250106906953975	-0.04786761918759974	4.7111921021	5.8190336078	no GI
10647	Meljuso	2CP sel	RNF185_RNF5_2	0.09233348218559057	-0.04786761918759974	0.27250106906953975	5.8190336078	4.7111921021	no GI
