Unnamed: 0	cell_line	condition	Gene_combination	combinatorial_avg_lfc	single_gene1_avg_lfc	single_gene2_avg_lfc	expression_gene1_batch_correct	expression_gene2_batch_correct	Class_label_sum	dep_Correlation	Euclidean_distance_dep	Gene1_dep_score	Gene2_dap_score	expre_Correlation	Euclidean_distance_expresstion	Gene1_expression	Gene2_expression	Euclidean_distance_dm	Gene1_damage_mutation	Gene2_damage_mutation
1795	A375	2CP	PEX11A_PEX11B	-0.4176825144207017	0.0339548272272196	-0.6304235602390744	2.7513697471	4.9175973146	no GI	-0.02044076787705891	0.2112993733767064	-0.0302044600812069	-0.2415038334579133	0.0915914153134528	2.1662275675637885	2.7513697470665046	4.917597314630293	0.0	0.0	0.0
1796	A375	2CP	PFKFB2_PFKFB3	-1.2092800679491311	-0.8262347049904899	-0.6470039545441846	2.719211635	5.7118955892	no GI	-0.05387834709514793	0.15492550424126791	-0.1136466668818596	0.0412788373594083	0.0312559124521538	2.99268395412076	2.719211635049682	5.711895589170442	0.0	0.0	0.0
1797	A375	2CP	PFKFB2_PFKFB4	-1.6969907649374494	-0.8262347049904899	-0.3256702412887853	2.719211635	5.9903254216	no GI	-0.11056273864280274	0.1514242151706694	-0.1136466668818596	-0.265070882052529	0.003203925860618714	3.271113786511098	2.719211635049682	5.99032542156078	0.0	0.0	0.0
1798	A375	2CP	PFKFB3_PFKFB4	-1.3058896254955032	-0.6470039545441846	-0.3256702412887853	5.7118955892	5.9903254216	no GI	0.04177261045243451	0.3063497194119373	0.0412788373594083	-0.265070882052529	0.34182652853425877	0.27842983239033803	5.711895589170442	5.99032542156078	0.0	0.0	0.0
1799	A375	2CP	PFKL_PFKM	0.3892802596719431	0.7556735856395758	-0.37887337357536	4.8845157079	6.0829573351	no GI	0.07977190674208906	0.1451130645877328	-0.0266263544454473	-0.1717394190331801	-0.0026492397178394314	1.1984416271382656	4.884515707928369	6.082957335066634	0.0	0.0	0.0
1800	A375	2CP	PFKL_PFKP	-0.2458716178699702	0.7556735856395758	-0.5287274987146402	4.8845157079	6.2284576002	no GI	-0.03675714764514466	0.15754858694617488	-0.0266263544454473	-0.1841749413916222	0.06885184816286108	1.3439418923058772	4.884515707928369	6.228457600234246	0.0	0.0	0.0
1801	A375	2CP	PFKM_PFKP	-0.2182719068755347	-0.37887337357536	-0.5287274987146402	6.0829573351	6.2284576002	no GI	0.029649131218199263	0.012435522358442086	-0.1717394190331801	-0.1841749413916222	0.14914383884869092	0.1455002651676116	6.082957335066634	6.228457600234246	0.0	0.0	0.0
1802	A375	2CP	PFN1_PFN2	-3.766403450783547	-1.2281575688174469	0.8095945151407042	10.5253961528	7.5045281943	GI	-0.0029046952352757976	0.6208896391809798	-0.6490048519722482	-0.0281152127912684	0.11477670770976792	3.0208679584501805	10.525396152756937	7.504528194306756	0.0	0.0	0.0
1803	A375	2CP	PGAP6_TMEM8B	0.0226020058000717	-0.1205424776605537	0.2949425750471006	4.5578022404	1.5569919517	no GI	-0.14024665246724405	0.2372227486560583	-0.173160560555678	0.0640621881003803	0.21779430438700587	3.0008102886196766	4.557802240360565	1.5569919517408883	0.0	0.0	0.0
1804	A375	2CP	PGRMC1_PGRMC2	-0.6017854572003591	-0.3178726966229286	0.093231290483031	5.3985293105	4.3917630939	no GI	0.050620414323749474	0.06769818978340991	-0.0176951251108143	-0.0853933148942242	0.43093331535457335	1.006766216603583	5.39852931052786	4.391763093924277			
1805	A375	2CP	PHACTR2_PHACTR4	-1.7764260583290448	-1.6919886773072097	-0.1638233863143345	4.5532000292	1.5225338378	no GI	0.009825183928317442	0.16637066150369859	-0.0536152830534014	-0.2199859445571	0.2009079895603269	3.0306661914300466	1.5225338378111046	4.553200029241151	0.0	0.0	0.0
1806	A375	2CP	PHC1_PHC2	0.2409375877578348	0.4406183838641955	-0.6773665602126671	4.6646114465	7.5146446902	no GI	-0.06613427947574438	0.012587221954116906	-0.2275515317594368	-0.2401387537135537	0.2672522115255288	2.8500332437058864	4.664611446543565	7.514644690249451	0.0	0.0	0.0
1807	A375	2CP	PHC1_PHC3	-0.0702047508296643	0.4406183838641955	0.0852508251986712	4.6646114465	2.7411640829	no GI	-0.04764050453611736	0.29122309730892937	-0.2275515317594368	0.0636715655494926	0.11096918709558198	1.9234473636350282	4.664611446543565	2.7411640829085364	0.0	0.0	0.0
1808	A375	2CP	PHC2_PHC3	0.093404593497949	-0.6773665602126671	0.0852508251986712	7.5146446902	2.7411640829	no GI	-0.03253039213515124	0.3038103192630463	-0.2401387537135537	0.0636715655494926	0.1334458362373751	4.773480607340915	7.514644690249451	2.7411640829085364	0.0	0.0	0.0
1809	A375	2CP	PHF13_PHF23	-1.4772151769861486	-0.5386130294787472	-0.2524736610111129	3.9154759693	6.2911475213	no GI	0.161978714812084	0.2185194472939141	-0.3781953678820509	-0.1596759205881368	0.40075717877337536	2.3756715519984293	3.915475969308148	6.291147521306577	0.0	0.0	0.0
1810	A375	2CP	PHF1_PHF19	-0.1371130901007198	-0.7020828029950832	-0.171816594877245	4.1921751441	6.7750865218	no GI	0.11872364323933542	0.10599161263934809	-0.1869063783601816	-0.0809147657208335	0.11984620836801338	2.5829113777307517	4.192175144060405	6.775086521791157	0.0	0.0	0.0
1811	A375	2CP	PHF20_PHF20L1	-0.8442916434925813	-1.7246274784997455	-0.6620581528647105	4.6574127393	4.0228686717	no GI	-0.06150788957980262	0.2245295290356813	-0.0632352839867294	0.1612942450489519	0.2651200747440187	0.634544067582036	4.657412739301183	4.022868671719147	0.0	0.0	0.0
1812	A375	2CP	PHF2_PHF8	-0.6485294749821897	-0.5029039843965333	-1.9039674664428905	3.5664508282	4.04306661	GI	-0.11229329905785262	0.148331808921764	-0.0080394813613982	-0.1563712902831622	0.42528610265168465	0.47661578185176445	3.566450828175051	4.043066610026815	0.0	0.0	0.0
1813	A375	2CP	PHKA1_PHKA2	-0.8907527366342387	-0.4682257342544764	-1.412329646285064	2.7341263874	2.9305269374	no GI	-0.0014747914330934826	0.10659574681806419	-0.0317709349494678	0.0748248118685964	0.10639575346243918	0.19640055001276258	2.7341263873617216	2.930526937374484	0.0	0.0	0.0
1814	A375	2CP	PHLDA1_PHLDA3	-0.5710989254511296	-0.8545669620998095	0.4003172478593473	7.0051056195	5.5528635356	no GI	0.16652462242298183	0.14076955267103058	-0.1441485141677493	-0.0033789614967187	0.43926141465858587	1.4522420838977803	7.005105619510334	5.552863535612554	0.0	0.0	0.0
1815	A375	2CP	PHLDA2_PHLDA3	0.4652405898006262	-0.0728214156738238	0.4003172478593473	5.1325518793	5.5528635356	no GI	0.1208008142848222	0.0037379690133389	-0.0071169305100576	-0.0033789614967187	0.44036872345509165	0.4203116563243414	5.132551879288212	5.552863535612554	0.0	0.0	0.0
1816	A375	2CP	PHLDB1_PHLDB2	-0.810857097750669	-1.2514558589601277	-0.4782137554196153	5.3667368423	5.2281029772	no GI	-0.030807232673588755	0.022121724450987597	-0.0767788165130027	-0.0546570920620151	0.47601697951300753	0.13863386507533626	5.366736842251058	5.2281029771757215	0.0	0.0	0.0
1817	A375	2CP	PHLPP1_PHLPP2	-0.4389981130684575	-0.8221408871044358	-0.2284513303415809	2.3526896857	2.3625333383	no GI	-0.011082534749702163	0.0031019440834985992	-0.0379955485590795	-0.0348936044755809	0.16074820389227562	0.009843652543085835	2.3526896857094224	2.362533338252508	0.0	0.0	0.0
1818	A375	2CP	PHTF1_PHTF2	-0.9681486127244174	-1.284731644595301	0.132774612100567	4.583289512	3.5829168271	no GI	0.23620416680629974	0.1215305834243267	0.0256925250231639	0.1472231084474906	0.45360448816146093	1.0003726848913326	4.583289511961487	3.5829168270701546	0.0	0.0	0.0
1819	A375	2CP	PI4K2A_PI4K2B	-1.3660336864683047	-0.6786613693220369	0.1132349386763975	4.4404747809	3.3922613499	no GI	-0.0040301519172797964	0.2413469073859912	-0.1741468136445596	0.0672000937414316	0.039605578104991074	1.0482134309961326	4.440474780897097	3.3922613499009646	0.0	0.0	0.0
1820	A375	2CP	PIAS1_PIAS2	-1.501321935521696	-1.5269979465501209	0.8609876189610861	3.7592261132	3.0422135459	no GI	0.11041543578512886	0.4322050496635152	-0.3225443207075564	0.1096607289559588	0.32173942426745483	0.7170125673100767	3.759226113173925	3.042213545863848	0.0	0.0	0.0
1821	A375	2CP	PIAS1_PIAS3	-3.303356226834663	-1.5269979465501209	-1.2609538097875972	3.7592261132	4.9325308798	no GI	0.032355195208082096	0.1746035936908133	-0.3225443207075564	-0.1479407270167431	0.13510180077386605	1.1733047666595637	3.759226113173925	4.932530879833489	0.0	0.0	0.0
1822	A375	2CP	PIAS1_PIAS4	-2.251431830813904	-1.5269979465501209	-0.1222050622095793	3.7592261132	3.5158762361	no GI	0.0286861286992882	0.4061701573536105	-0.3225443207075564	0.0836258366460541	0.4094494912325077	0.2433498770494653	3.759226113173925	3.5158762361244595	0.0	0.0	0.0
1823	A375	2CP	PIAS2_PIAS3	-1.4606603983459636	0.8609876189610861	-1.2609538097875972	3.0422135459	4.9325308798	no GI	0.07686481858801972	0.2576014559727019	0.1096607289559588	-0.1479407270167431	0.2273262847415206	1.8903173339696404	3.042213545863848	4.932530879833489	0.0	0.0	0.0
1824	A375	2CP	PIAS2_PIAS4	-0.1033514899965253	0.8609876189610861	-0.1222050622095793	3.0422135459	3.5158762361	no GI	-0.0054603463745994	0.026034892309904703	0.1096607289559588	0.0836258366460541	0.4569551241638353	0.47366269026061136	3.042213545863848	3.5158762361244595	0.0	0.0	0.0
1825	A375	2CP	PIAS3_PIAS4	-1.9230898618818912	-1.2609538097875972	-0.1222050622095793	4.9325308798	3.5158762361	no GI	-0.09004958617483075	0.2315665636627972	-0.1479407270167431	0.0836258366460541	0.3095312066657553	1.416654643709029	4.932530879833489	3.5158762361244595	0.0	0.0	0.0
1826	A375	2CP	PIK3C2A_PIK3C2B	-0.9181437892207168	-0.0724288270346773	-1.902169985125013	3.4152242535	1.5901624546	no GI	0.0019351537465770764	0.013214436959095702	0.0467943742360961	0.0600088111951918	0.01587603208205144	1.8250617988924316	3.415224253497916	1.5901624546054842	0.0	0.0	0.0
1827	A375	2CP	PIK3CA_PIK3CB	-2.6422409608662334	-0.7060045629120266	-1.7616521284327904	2.9741928628	4.0113961937	no GI	-0.218259623936417	0.12296361917982698	-0.1622483725396087	-0.2852119917194357	0.1656649298018115	1.0372033308524302	2.974192862836801	4.011396193689231	0.0	0.0	0.0
1828	A375	2CP	PIK3CA_PIK3CD	-1.1962756918651545	-0.7060045629120266	0.4697218436911519	2.9741928628	2.9297240864	no GI	-0.16083825429388954	0.0216101230104406	-0.1622483725396087	-0.1406382495291681	0.18884710284180398	0.04446877640968472	2.974192862836801	2.9297240864271163	0.0	0.0	0.0
1829	A375	2CP	PIK3CB_PIK3CD	-0.968919300189966	-1.7616521284327904	0.4697218436911519	4.0113961937	2.9297240864	no GI	0.0002692988618460679	0.14457374219026758	-0.2852119917194357	-0.1406382495291681	-0.015669134798444898	1.081672107262115	4.011396193689231	2.9297240864271163	0.0	0.0	0.0
1830	A375	2CP	PIK3R1_PIK3R2	0.4874845327378811	-0.4874233887602905	0.8989857159857642	2.8364475944	4.5364801031	no GI	0.027008693126405792	0.1754688586167027	0.1036540420569144	-0.0718148165597883	0.17972207768987883	1.7000325087080554	2.836447594362973	4.536480103071028	0.0	0.0	0.0
1831	A375	2CP	PIK3R2_PIK3R3	0.497074115711924	0.8989857159857642	-0.5037282228570479	4.5364801031	2.642449081	no GI	0.0823157884192271	0.1267386424810428	-0.0718148165597883	0.0549238259212545	0.38685249222049134	1.8940310220769456	4.536480103071028	2.6424490809940826	0.0	0.0	0.0
1832	A375	2CP	PIM1_PIM2	-1.1081065877675071	-0.3166462355256336	-0.7855451587473277	2.5632218164	3.7483554615	no GI	0.0758722694164959	0.17937513082466328	-0.0888007992421912	-0.2681759300668545	0.268097562529365	1.1851336451199699	2.563221816412478	3.748355461532448			
1833	A375	2CP	PIM1_PIM3	-1.958197996307517	-0.3166462355256336	-0.8067394131400805	2.5632218164	4.7491053741	no GI	0.22632242906063088	0.1119055396246752	-0.0888007992421912	-0.2007063388668664	0.06986893906284317	2.1858835576710987	2.563221816412478	4.749105374083577	0.0	0.0	0.0
1834	A375	2CP	PIM2_PIM3	-0.2552557115890614	-0.7855451587473277	-0.8067394131400805	3.7483554615	4.7491053741	no GI	0.0515205023642585	0.06746959119998808	-0.2681759300668545	-0.2007063388668664	0.09987564371506669	1.0007499125511288	3.748355461532448	4.749105374083577			
1835	A375	2CP	PIP4K2A_PIP4K2C	-1.0401853731633424	-0.0243673917421001	-0.4327884215561246	2.9975571469	4.6186490985	no GI	0.10023197861828156	0.2792356802703534	0.1202925134966596	-0.1589431667736938	-0.054137062301478966	1.6210919515606883	2.9975571469041715	4.61864909846486	0.0	0.0	0.0
1836	A375	2CP	PIP5K1A_PIP5K1C	-1.6496595399902876	-1.4885457450355288	-0.1593721916688526	6.0730680136	3.4814022984	no GI	0.028476602000746004	0.4220052425998547	-0.4722358411818463	-0.0502305985819916	0.23277281223951057	2.5916657152417395	6.073068013600636	3.481402298358897	0.0	0.0	0.0
1837	A375	2CP	PITPNA_PITPNB	-2.288425292412012	-1.575453962126991	0.2223411826115731	5.3035492758	5.2076784344	no GI	-0.0016606759376585102	0.0738035224331611	0.0252270882324894	0.0990306106656505	0.30835088434726293	0.09587084141095836	5.303549275780481	5.207678434369523	0.0	0.0	0.0
1838	A375	2CP	PITPNM1_PITPNM2	-1.114810170733061	0.2042835839165619	0.1289621355523935	3.9489577904	2.7519428636	GI	0.18149377239740155	0.1197317687172784	-0.1769563956813645	-0.0572246269640861	0.14562120514783455	1.1970149267370327	3.948957790381483	2.7519428636444503	0.0	0.0	0.0
1839	A375	2CP	PJA1_PJA2	-0.3606094746777355	-0.1605111180217893	-0.0804368192236137	3.7534506402	4.9520622699	no GI	-0.0016402136293201357	0.0433301817516819	-0.0273428907738583	0.0159872909778236	0.303466043541071	1.1986116296992422	3.753450640194995	4.952062269894237	0.0	0.0	0.0
1840	A375	2CP	PKN1_PKN2	-1.7342694638850806	-0.7218079544106939	-1.5091921298099469	5.8200296963	3.7638704979	no GI	0.18222135581267482	0.2916357411902367	-0.0142911847561955	-0.3059269259464322	-0.07851009504655693	2.0561591984033027	5.8200296963189215	3.763870497915619	0.0	0.0	0.0
1841	A375	2CP	PKN1_PKN3	-0.9114861527660812	-0.7218079544106939	-0.9161915172771236	5.8200296963	3.2559471429	no GI	0.07390022263171628	0.077637763220013	-0.0142911847561955	-0.0919289479762085	0.1302158299248575	2.564082553453338	5.8200296963189215	3.2559471428655837	0.0	0.0	0.0
1842	A375	2CP	PKN2_PKN3	-1.0028720609347035	-1.5091921298099469	-0.9161915172771236	3.7638704979	3.2559471429	no GI	0.014902666184889562	0.21399797797022374	-0.3059269259464322	-0.0919289479762085	0.23910924581709786	0.507923355050035	3.763870497915619	3.2559471428655837	0.0	0.0	0.0
1843	A375	2CP	PLAAT3_PLAAT4	0.1258168161658288	0.5533969474189784	0.2734439080796915	4.6940956008	1.0316067442	no GI	0.09903508191710096	0.05208578422556519	0.0757872274217385	0.1278730116473037	0.47204166492564337	3.662488856588282	4.694095600824074	1.031606744235792			
1844	A375	2CP	PLAGL1_PLAGL2	0.091108167555689	0.7243784229963841	0.3718831857347091	0.9721919584	3.0312250014	no GI	0.05182892556089144	0.06851652573154421	-0.0697729348930913	-0.1382894606246355	-0.0008449414117590037	2.0590330430335424	0.9721919583893948	3.0312250014229374	0.0	0.0	0.0
1845	A375	2CP	PLBD1_PLBD2	-0.0544845812844152	0.5609272105938421	-0.3213097940423297	0.1305391768	3.5442280337	no GI	0.09039917491702218	0.039480186601315706	-0.042416408018792	-0.0818965946201077	0.05112090173935854	3.413688856854329	0.130539176847102	3.544228033701431	0.0	0.0	0.0
1846	A375	2CP	PLCB3_PLCB4	-0.661064330211343	-1.0095811536663917	-0.4708577184789881	3.7556820396	1.3715129881	no GI	-0.03261530394826638	0.1837150063169267	-0.1158018435503686	0.0679131627665581	0.14919765993291534	2.3841690515434264	3.755682039606118	1.3715129880626915	0.0	0.0	0.0
1847	A375	2CP	PLCD1_PLCD3	-0.2326293159494483	-0.4243518379593014	-0.0397701634412817	2.2065261874	4.700869395	no GI	0.06331260376028905		0.0772868125797452		0.21055783517255539	2.494343207514832	2.2065261874385684	4.700869394953401	0.0	0.0	0.0
1848	A375	2CP	PLCG1_PLCG2	-1.264604175153248	-1.5395666670672306	-0.5154107771168868	5.9812318441	0.7707589207	no GI	-0.01668226767613394	0.0045136771814157026	0.0535924081915844	0.0490787310101687	-0.14801963349374492	5.210472923403335	5.981231844071704	0.7707589206683685	0.0	0.0	0.0
1849	A375	2CP	PLD1_PLD2	-0.6365229497570737	-2.0270437067627443	-0.7281674713014274	2.9555884556	3.5723573784	GI	0.01031048966622008	0.07519202563083541	0.070035099566477	0.1452271251973124	0.23747150332375794	0.6167689228626885	2.9555884555511924	3.572357378413881	0.0	0.0	0.0
1850	A375	2CP	PLEKHA1_PLEKHA2	-0.2662528386578662	-0.6062338288669442	-0.3052798410573571	3.9584296808	1.3040820787	no GI	0.10108833409730363		0.2193391497643848		-0.14915557680364755	2.654347602105981	3.958429680775247	1.304082078669266	0.0	0.0	0.0
1851	A375	2CP	PLEKHA3_PLEKHA8	0.2355870125234063	0.3885490093966823	0.2512188064425138	1.6218926928	2.6939157081	no GI	0.10486893312958928	0.2591203745516717	-0.0833317880763326	0.1757885864753391	0.30820801863619485	1.0720230153182442	1.6218926927899209	2.693915708108165	0.0	0.0	0.0
1852	A375	2CP	PLEKHA5_PLEKHA7	-0.5885928671438492	-1.6379604970771318	-0.4721740891763022	3.9720506574	1.3013238994	GI	0.09620249332346276	0.2646804406676832	-0.0959875353423818	0.1686929053253014	0.24454124447168846	2.67072675802752	3.972050657437746	1.301323899410226	0.0	0.0	0.0
1853	A375	2CP	PLEKHB1_PLEKHB2	0.5623505052059434	0.1910423460166292	0.0137938326984639	3.3264592719	5.670429366	no GI	0.04449898771455152	0.0854294900244856	-0.0172686937393841	-0.1026981837638697	0.05525159691313707	2.3439700941904587	3.3264592718512835	5.670429366041742	0.0	0.0	0.0
1854	A375	2CP	PLEKHF1_PLEKHF2	0.2250347716871952	1.022936863556314	-0.6097015569134892	2.7755237482	2.7076742724	no GI	0.027580478928631656	0.09784200083515218	-0.0315146710409469	-0.1293566718760991	0.0561567804240098	0.06784947573130529	2.775523748156918	2.7076742724256126	0.0	0.0	0.0
1855	A375	2CP	PLIN2_PLIN3	-0.3222296760141399	-0.2446848402650814	0.1890685806403946	8.4267921352	5.6342769833	no GI	0.08785916438426061	0.19269511691095031	-0.2342926163347287	-0.0415974994237784	0.23049491447321835	2.7925151519394396	8.426792135239864	5.634276983300425	0.0	0.0	0.0
1856	A375	2CP	PLK1_PLK2	-4.290656605036354	-4.962592054767526	-1.1642368992752368	6.8069833192	6.2635770655	GI	0.03736455214869561	2.6106984718395356	-2.650550146598561	-0.039851674759025	-0.04918797915147525	0.5434062537029192	6.806983319247749	6.26357706554483	0.0	0.0	0.0
1857	A375	2CP	PLK1_PLK3	-2.844505476494054	-4.962592054767526	-0.3896548449474637	6.8069833192	3.1248891905	GI	-0.019953684587315584	2.573924564743125	-2.650550146598561	-0.0766255818554358	-0.14249653559996073	3.6820941286977544	6.806983319247749	3.1248891905499945	0.0	0.0	0.0
1858	A375	2CP	PLK2_PLK3	-0.8036118407331279	-1.1642368992752368	-0.3896548449474637	6.2635770655	3.1248891905	no GI	0.024219077697706436	0.036773907096410804	-0.039851674759025	-0.0766255818554358	0.24594801266423022	3.1386878749948353	6.26357706554483	3.1248891905499945	0.0	0.0	0.0
1859	A375	2CP	PLOD1_PLOD2	-0.2873618401762099	-0.2800739851516431	0.1408739440221691	6.8246853906	5.0437201199	no GI	-0.038829614836459914	0.1163437269386809	-0.0150526718620257	0.1012910550766552	0.5428677516665337	1.7809652706742884	6.824685390609389	5.0437201199351005	0.0	0.0	0.0
1860	A375	2CP	PLOD1_PLOD3	-0.7012398207904948	-0.2800739851516431	-0.9238953267108916	6.8246853906	7.4436109846	no GI	0.09321051324128346	0.0208096729595049	-0.0150526718620257	-0.0358623448215306	0.6487951542311321	0.618925593954974	6.824685390609389	7.443610984564363	0.0	0.0	0.0
1861	A375	2CP	PLOD2_PLOD3	-0.8784117708397257	0.1408739440221691	-0.9238953267108916	5.0437201199	7.4436109846	no GI	0.003552785770237772	0.1371533998981858	0.1012910550766552	-0.0358623448215306	0.41776057284077706	2.3998908646292625	5.0437201199351005	7.443610984564363	0.0	0.0	0.0
1862	A375	2CP	PLS1_PLS3	-1.065233587180137	-0.6175105681354982	-0.9026364293116712	3.0120756771	5.2456828196	no GI	-0.002060261514339406	0.1700593107044788	-0.0559419293170661	0.1141173813874127	0.19083613071650116	2.233607142468798	3.012075677098385	5.245682819567183	0.0	0.0	0.0
1863	A375	2CP	PLXNA1_PLXNA3	1.061370603997788	0.1142729365796852	0.1981225712765497	3.748512844	3.0562724063	no GI	0.09512038507804266	0.3694141685454159	0.2337585647989104	-0.1356556037465055	0.3006665107995139	0.6922404377147227	3.748512844043222	3.056272406328499	0.0	0.0	0.0
1864	A375	2CP	PLXNB1_PLXNB2	-1.3111890240546282	-0.4846767076421732	0.4968392189956414	4.1939376092	5.1169132282	no GI	0.13436527302479156	0.0459037266330367	0.0188395720020401	-0.0270641546309966	0.4732663901575922	0.9229756189766594	4.193937609241641	5.1169132282183005	0.0	0.0	0.0
1865	A375	2CP	PLXNB1_PLXNB3	-1.155677045072744	-0.4846767076421732	0.3580403298334049	4.1939376092	4.885138373	no GI	0.08611636374700102	0.0165621018273494	0.0188395720020401	0.0022774701746907	0.1922694461861146	0.6912007637408069	4.193937609241641	4.885138372982448	0.0	0.0	0.0
1866	A375	2CP	PLXNB1_PLXND1	-0.6319632032373674	-0.4846767076421732	-0.1806058845497689	4.1939376092	4.9296794642	no GI	0.18376851319620657	0.1172272900449893	0.0188395720020401	-0.0983877180429492	0.12558980716859197	0.735741854924786	4.193937609241641	4.929679464166427	0.0	0.0	0.0
1867	A375	2CP	PLXNB2_PLXNB3	-0.1143213647332694	0.4968392189956414	0.3580403298334049	5.1169132282	4.885138373	no GI	0.052066297882598346	0.0293416248056873	-0.0270641546309966	0.0022774701746907	0.33693643876703167	0.2317748552358525	5.1169132282183005	4.885138372982448	0.0	0.0	0.0
1868	A375	2CP	PLXNB2_PLXND1	-0.1391794335227563	0.4968392189956414	-0.1806058845497689	5.1169132282	4.9296794642	no GI	0.11271727975242807	0.0713235634119526	-0.0270641546309966	-0.0983877180429492	0.17807668194284623	0.1872337640518733	5.1169132282183005	4.929679464166427	0.0	0.0	0.0
1869	A375	2CP	PLXNB3_PLXND1	-0.0949321309041102	0.3580403298334049	-0.1806058845497689	4.885138373	4.9296794642	no GI	0.06696572519700203	0.1006651882176399	0.0022774701746907	-0.0983877180429492	0.21239611651334278	0.0445410911839792	4.885138372982448	4.929679464166427	0.0	0.0	0.0
1870	A375	2CP	PMM1_PMM2	-2.368539574835479	0.4657881962118915	-2.596017065749645	4.0690230899	5.5823558492	no GI	0.0031887709421853164	0.6905461572047025	0.0079112940907535	-0.6826348631139489	0.16578706146979336	1.5133327592767083	4.069023089905596	5.582355849182305	0.0	0.0	0.0
1871	A375	2CP	PMPCB_UQCRC1	-2.414680876084901	-3.0721223379629268	-1.6090292251999911	6.7069771089	7.6235521537	no GI	0.016195114958103496	0.6240718528919833	-1.697853169719256	-1.0737813168272727	0.2874294457397836	0.9165750447673826	6.706977108890906	7.623552153658289	0.0	0.0	0.0
1872	A375	2CP	POC1A_POC1B	-3.016915836308101	-0.9665514670417428	-1.1713616179488802	3.665862726	2.7485565589	no GI	0.263972490734126	0.2067762143664256	-0.2141978036382657	-0.0074215892718401	0.2571163912153617	0.9173061670942175	3.665862726034476	2.7485565589402583	0.0	0.0	0.0
1873	A375	2CP	POGLUT2_POGLUT3	0.1774337112838724	0.5434018865002017	0.5838385304984821	4.3332759255	4.1448161233	no GI	0.1422638120105691	0.16148621365859128	-0.0166520857279477	0.1448341279306436	0.3732262406258409	0.18845980227329306	4.333275925544441	4.144816123271148	0.0	0.0	0.0
1874	A375	2CP	POLR1C_POLR2C	-3.826123978627896	-2.447563885664688	-3.2319746583582782	5.6651549841	7.1434770592	GI	-0.05670313674792131	0.15366754165401586	-2.0244864563099827	-1.8708189146559668	0.2548776004606934	1.4783220750919428	5.665154984138202	7.143477059230145			
1875	A375	2CP	POLR2A_POLR3A	-4.200865806300771	-4.060387061193541	-4.567191551855111	6.0195742504	3.8521392237	lol					0.5132143711037216	2.1674350266652067	6.019574250359294	3.852139223694087	0.0	0.0	0.0
1876	A375	2CP	POLR2B_POLR3B	-5.768995255757664	-5.315594882435837	-3.779890041566365	6.7133537951	3.5590692196	lol	0.1473477768251294	0.5654930777306311	-2.2386115000092537	-1.6731184222786226	0.4708634441763533	3.1542845754959417	6.7133537950963245	3.559069219600383	0.0	0.0	0.0
1877	A375	2CP	POLR2J2_POLR2J3	-1.9584231141850617	1.5695482525573012	-2.501068464815	1.0437604679	4.8206916622	no GI					0.49242309431708503	3.776931194344712	1.0437604678637629	4.820691662208475			
1878	A375	2CP	POLR2J_POLR2J2	-3.290952402675709	-1.4658472705761303	1.5695482525573012	6.8247082489	1.0437604679	GI					0.2702170307841778	5.780947781071605	6.824708248935368	1.0437604678637629			
1879	A375	2CP	POLR2J_POLR2J3	-1.9375984063343856	-1.4658472705761303	-2.501068464815	6.8247082489	4.8206916622	GI					0.4416671544211318	2.004016586726893	6.824708248935368	4.820691662208475			
1880	A375	2CP	POMT1_POMT2	-0.4745501837693209	-0.7740271551977262	-1.956080838832006	3.744085681	3.9165882636	GI	0.035765508284110986	0.0243059874928558	-0.0136852770031137	-0.0379912644959695	0.2601671294308851	0.17250258265544316	3.916588263628788	3.744085680973345	0.0	0.0	0.0
1881	A375	2CP	POMZP3_ZP3	-1.7286126928447538	-1.902580479675975	-0.6802293429805069	3.9995574608	1.9872144129	no GI					0.13249222819753503	2.0123430479643947	3.999557460822876	1.9872144128584812			
1882	A375	2CP	PPA1_PPA2	-4.2514659551703655	-3.0613613686349304	-3.980606931106486	6.4990947176	5.7135554116	lol	0.32338901727204705	0.3682130809197065	-1.2817026437678385	-0.913489562848132	0.29072707371268347	0.7855393060601035	6.499094717641883	5.71355541158178	0.0	0.0	0.0
1883	A375	2CP	PPARA_PPARD	0.7755301857944961	-0.9704419414963884	0.803935075423766	1.5408730649	2.76543715	no GI	-0.06710643747751996	0.0402319550848013	-0.0430939196111974	-0.0028619645263961	0.2108580186987458	1.2245640850910222	1.5408730648638125	2.7654371499548347	0.0	0.0	0.0
1884	A375	2CP	PPARA_PPARG	0.0805850956479339	-0.9704419414963884	0.1987595007861671	1.5408730649	5.3049837267	no GI	0.07233119527596307	0.004142668866734901	-0.0430939196111974	-0.0472365884779323	0.1119628924577886	3.76411066182673	1.5408730648638125	5.304983726690542	0.0	0.0	0.0
1885	A375	2CP	PPARD_PPARG	-0.4427132914816267	0.803935075423766	0.1987595007861671	2.76543715	5.3049837267	GI	-0.07057673741218577	0.0443746239515362	-0.0028619645263961	-0.0472365884779323	0.1736862305863141	2.5395465767357077	2.7654371499548347	5.304983726690542	0.0	0.0	0.0
1886	A375	2CP	PPFIA1_PPFIA3	-0.9964843904250766	-2.087828604633432	0.3267189958407703	4.7095297388	3.5665484918	no GI	0.0030149097101893584	0.08460017173956999	0.0250825268808512	-0.0595176448587188	0.05000771678213312	1.142981246966745	4.709529738777481	3.5665484918107357	0.0	0.0	0.0
